default_form	name	form	type1	type2	ability1	ability2	abilityh	base stat total	hp	attack	defense	special attack	special defense	speed	group1	group2	catch_rate	egg_cycles	base_happiness	category	percentage_male	exp_group	height_m	weight_kg	name_romaji	name_katakana	natdex	is_legendary	is_mythical	is_ub	generation	subgeneration
y	Maractus		Grass		Water Absorb	Chlorophyll	Storm Drain	461	75	86	67	106	67	60	Grass		255	20	70	Cactus	0.5	Medium Fast	1	28	Marakachi	マラカッチ	556	FALSE	FALSE	FALSE	5	
y	Dwebble		Bug	Rock	Sturdy	Shell Armor	Weak Armor	325	50	65	85	35	35	55	Bug	Mineral	190	20	70	Rock Inn	0.5	Medium Fast	0.3	14.5	Ishizumai	イシズマイ	557	FALSE	FALSE	FALSE	5	
y	Crustle		Bug	Rock	Sturdy	Shell Armor	Weak Armor	485	70	105	125	65	75	45	Bug	Mineral	75	20	70	Stone Home	0.5	Medium Fast	1.4	200	Iwaparesu	イワパレス	558	FALSE	FALSE	FALSE	5	
y	Scraggy		Dark	Fighting	Shed Skin	Moxie	Intimidate	348	50	75	70	35	70	48	Field	Dragon	180	15	35	Shedding	0.5	Medium Fast	0.6	11.8	Zuruggu	ズルッグ	559	FALSE	FALSE	FALSE	5	
y	Scrafty		Dark	Fighting	Shed Skin	Moxie	Intimidate	488	65	90	115	45	115	58	Field	Dragon	90	15	70	Hoodlum	0.5	Medium Fast	1.1	30	Zuruzukin	ズルズキン	560	FALSE	FALSE	FALSE	5	
y	Sigilyph		Psychic	Flying	Wonder Skin	Magic Guard	Tinted Lens	490	72	58	80	103	80	97	Flying		45	20	70	Avianoid	0.5	Medium Fast	1.4	14	Shinborā	シンボラー	561	FALSE	FALSE	FALSE	5	
y	Yamask		Ghost		Mummy	Mummy	Mummy	303	38	30	85	55	65	30	Mineral	Amorphous	190	25	70	Spirit	0.5	Medium Fast	0.5	1.5	Desumasu	デスマス	562	FALSE	FALSE	FALSE	5	
	Yamask	Galar	Ground	Ghost	Wandering Spirit	Wandering Spirit	Wandering Spirit	303	38	55	85	30	65	30	Mineral	Amorphous	190	25	70	Spirit	0.5	Medium Fast	0.5	1.5	Desumasu	デスマス	562	FALSE	FALSE	FALSE	8	
y	Cofagrigus		Ghost		Mummy	Mummy	Mummy	483	58	50	145	95	105	30	Mineral	Amorphous	90	25	70	Coffin	0.5	Medium Fast	1.7	76.5	Desukān	デスカーン	563	FALSE	FALSE	FALSE	5	
y	Tirtouga		Water	Rock	Solid Rock	Sturdy	Swift Swim	355	54	78	103	53	45	22	Water1	Water3	45	30	70	Prototurtle	0.875	Medium Fast	0.7	16.5	Purotōga	プロトーガ	564	FALSE	FALSE	FALSE	5	
y	Carracosta		Water	Rock	Solid Rock	Sturdy	Swift Swim	495	74	108	133	83	65	32	Water1	Water3	45	30	70	Prototurtle	0.875	Medium Fast	1.2	81	Abagōra	アバゴーラ	565	FALSE	FALSE	FALSE	5	
y	Archen		Rock	Flying	Defeatist	Defeatist	Defeatist	401	55	112	45	74	45	70	Flying	Water3	45	30	70	First Bird	0.875	Medium Fast	0.5	9.5	Archen	アーケン	566	FALSE	FALSE	FALSE	5	
y	Archeops		Rock	Flying	Defeatist	Defeatist	Defeatist	567	75	140	65	112	65	110	Flying	Water3	45	30	70	First Bird	0.875	Medium Fast	1.4	32	Archeos	アーケオス	567	FALSE	FALSE	FALSE	5	
y	Trubbish		Poison		Stench	Sticky Hold	Aftermath	329	50	50	62	40	62	65	Mineral		190	20	70	Trash Bag	0.5	Medium Fast	0.6	31	Yabukuron	ヤブクロン	568	FALSE	FALSE	FALSE	5	
y	Garbodor		Poison		Stench	Weak Armor	Aftermath	474	80	95	82	60	82	75	Mineral		60	20	70	Trash Heap	0.5	Medium Fast	1.9	107.3	Dustdas	ダストダス	569	FALSE	FALSE	FALSE	5	
y	Zorua		Dark		Illusion	Illusion	Illusion	330	40	65	40	80	40	65	Field		75	25	70	Tricky Fox	0.875	Medium Slow	0.7	12.5	Zorua	ゾロア	570	FALSE	FALSE	FALSE	5	
	Zorua	Hisui	Normal	Ghost	Illusion	Illusion	Illusion	330	35	60	40	85	40	70	Field		75	25	70	Tricky Fox	0.875	Medium Slow	0.7	12.5	Zorua	ゾロア	570	FALSE	FALSE	FALSE	5	
y	Zoroark		Dark		Illusion	Illusion	Illusion	510	60	105	60	120	60	105	Field		45	20	70	Illusion Fox	0.875	Medium Slow	1.6	81.1	Zoroark	ゾロアーク	571	FALSE	FALSE	FALSE	5	
	Zoroark	Hisui	Normal	Ghost	Illusion	Illusion	Illusion	510	55	100	60	125	60	110	Field		45	20	70	Illusion Fox	0.875	Medium Slow	1.6	73	Zoroark	ゾロアーク	571	FALSE	FALSE	FALSE	5	
y	Minccino		Normal		Cute Charm	Technician	Skill Link	300	55	50	40	40	40	75	Field		255	15	70	Chinchilla	0.25	Fast	0.4	5.8	Chillarmy	チラーミィ	572	FALSE	FALSE	FALSE	5	
y	Cinccino		Normal		Cute Charm	Technician	Skill Link	470	75	95	60	65	60	115	Field		60	15	70	Scarf	0.25	Fast	0.5	7.5	Chillaccino	チラチーノ	573	FALSE	FALSE	FALSE	5	
y	Gothita		Psychic		Frisk	Competitive	Shadow Tag	290	45	30	50	55	65	45	Human-Like		200	20	70	Fixation	0.25	Medium Slow	0.4	5.8	Gothimu	ゴチム	574	FALSE	FALSE	FALSE	5	
y	Gothorita		Psychic		Frisk	Competitive	Shadow Tag	390	60	45	70	75	85	55	Human-Like		100	20	70	Manipulate	0.25	Medium Slow	0.7	18	Gothimiru	ゴチミル	575	FALSE	FALSE	FALSE	5	
y	Gothitelle		Psychic		Frisk	Competitive	Shadow Tag	490	70	55	95	95	110	65	Human-Like		50	20	70	Astral Body	0.25	Medium Slow	1.5	44	Gothiruselle	ゴチルゼル	576	FALSE	FALSE	FALSE	5	
y	Solosis		Psychic		Overcoat	Magic Guard	Regenerator	290	45	30	40	105	50	20	Amorphous		200	20	70	Cell	0.5	Medium Slow	0.3	1	Uniran	ユニラン	577	FALSE	FALSE	FALSE	5	
y	Duosion		Psychic		Overcoat	Magic Guard	Regenerator	370	65	40	50	125	60	30	Amorphous		100	20	70	Mitosis	0.5	Medium Slow	0.6	8	Doublan	ダブラン	578	FALSE	FALSE	FALSE	5	
y	Reuniclus		Psychic		Overcoat	Magic Guard	Regenerator	490	110	65	75	125	85	30	Amorphous		50	20	70	Multiplying	0.5	Medium Slow	1	20.1	Lanculus	ランクルス	579	FALSE	FALSE	FALSE	5	
y	Ducklett		Water	Flying	Keen Eye	Big Pecks	Hydration	305	62	44	50	44	50	55	Water1	Flying	190	20	70	Water Bird	0.5	Medium Fast	0.5	5.5	Koaruhie	コアルヒー	580	FALSE	FALSE	FALSE	5	
y	Swanna		Water	Flying	Keen Eye	Big Pecks	Hydration	473	75	87	63	87	63	98	Water1	Flying	45	20	70	White Bird	0.5	Medium Fast	1.3	24.2	Swanna	スワンナ	581	FALSE	FALSE	FALSE	5	
y	Vanillite		Ice		Ice Body	Snow Cloak	Weak Armor	305	36	50	50	65	60	44	Mineral		255	20	70	Fresh Snow	0.5	Slow	0.4	5.7	Vanipeti	バニプッチ	582	FALSE	FALSE	FALSE	5	
y	Vanillish		Ice		Ice Body	Snow Cloak	Weak Armor	395	51	65	65	80	75	59	Mineral		120	20	70	Icy Snow	0.5	Slow	1.1	41	Vanirich	バニリッチ	583	FALSE	FALSE	FALSE	5	
y	Vanilluxe		Ice		Ice Body	Snow Warning	Weak Armor	535	71	95	85	110	95	79	Mineral		45	20	70	Snowstorm	0.5	Slow	1.3	57.5	Baivanilla	バイバニラ	584	FALSE	FALSE	FALSE	5	
y	Deerling		Normal	Grass	Chlorophyll	Sap Sipper	Serene Grace	335	60	60	50	40	50	75	Field		190	20	70	Season	0.5	Medium Fast	0.6	19.5	Shikijika	シキジカ	585	FALSE	FALSE	FALSE	5	
y	Sawsbuck		Normal	Grass	Chlorophyll	Sap Sipper	Serene Grace	475	80	100	70	60	70	95	Field		75	20	70	Season	0.5	Medium Fast	1.9	92.5	Mebukijika	メブキジカ	586	FALSE	FALSE	FALSE	5	
y	Emolga		Electric	Flying	Static	Static	Motor Drive	428	55	75	60	75	60	103	Field		200	20	70	Sky Squirrel	0.5	Medium Fast	0.4	5	Emonga	エモンガ	587	FALSE	FALSE	FALSE	5	
y	Karrablast		Bug		Swarm	Shed Skin	No Guard	315	50	75	45	40	45	60	Bug		200	15	70	Clamping	0.5	Medium Fast	0.5	5.9	Kaburumo	カブルモ	588	FALSE	FALSE	FALSE	5	
y	Escavalier		Bug	Steel	Swarm	Shell Armor	Overcoat	495	70	135	105	60	105	20	Bug		75	15	70	Cavalry	0.5	Medium Fast	1	33	Chevargo	シュバルゴ	589	FALSE	FALSE	FALSE	5	
y	Foongus		Grass	Poison	Effect Spore	Effect Spore	Regenerator	294	69	55	45	55	55	15	Grass		190	20	70	Mushroom	0.5	Medium Fast	0.2	1	Tamagetake	タマゲタケ	590	FALSE	FALSE	FALSE	5	
y	Amoonguss		Grass	Poison	Effect Spore	Effect Spore	Regenerator	464	114	85	70	85	80	30	Grass		75	20	70	Mushroom	0.5	Medium Fast	0.6	10.5	Morobareru	モロバレル	591	FALSE	FALSE	FALSE	5	
y	Frillish		Water	Ghost	Water Absorb	Cursed Body	Damp	335	55	40	50	65	85	40	Amorphous		190	20	70	Floating	0.5	Medium Fast	1.2	33	Pururill	プルリル	592	FALSE	FALSE	FALSE	5	
y	Jellicent		Water	Ghost	Water Absorb	Cursed Body	Damp	480	100	60	70	85	105	60	Amorphous		60	20	70	Floating	0.5	Medium Fast	2.2	135	Burungel	ブルンゲル	593	FALSE	FALSE	FALSE	5	
y	Alomomola		Water		Healer	Hydration	Regenerator	470	165	75	80	40	45	65	Water1	Water2	75	40	70	Caring	0.5	Fast	1.2	31.6	Mamanbou	ママンボウ	594	FALSE	FALSE	FALSE	5	
y	Joltik		Bug	Electric	Compound Eyes	Unnerve	Swarm	319	50	47	50	57	50	65	Bug		190	20	70	Attaching	0.5	Medium Fast	0.1	0.6	Bachuru	バチュル	595	FALSE	FALSE	FALSE	5	
y	Galvantula		Bug	Electric	Compound Eyes	Unnerve	Swarm	472	70	77	60	97	60	108	Bug		75	20	70	EleSpider	0.5	Medium Fast	0.8	14.3	Dentula	デンチュラ	596	FALSE	FALSE	FALSE	5	
y	Ferroseed		Grass	Steel	Iron Barbs	Iron Barbs	Iron Barbs	305	44	50	91	24	86	10	Grass	Mineral	255	20	70	Thorn Seed	0.5	Medium Fast	0.6	18.8	Tesseed	テッシード	597	FALSE	FALSE	FALSE	5	
y	Ferrothorn		Grass	Steel	Iron Barbs	Iron Barbs	Anticipation	489	74	94	131	54	116	20	Grass	Mineral	90	20	70	Thorn Pod	0.5	Medium Fast	1	110	Nutrey	ナットレイ	598	FALSE	FALSE	FALSE	5	
y	Klink		Steel		Plus	Minus	Clear Body	300	40	55	70	45	60	30	Mineral		130	20	70	Gear		Medium Slow	0.3	21	Giaru	ギアル	599	FALSE	FALSE	FALSE	5	
y	Klang		Steel		Plus	Minus	Clear Body	440	60	80	95	70	85	50	Mineral		60	20	70	Gear		Medium Slow	0.6	51	Gigiaru	ギギアル	600	FALSE	FALSE	FALSE	5	
y	Klinklang		Steel		Plus	Minus	Clear Body	520	60	100	115	70	85	90	Mineral		30	20	70	Gear		Medium Slow	0.6	81	Gigigiaru	ギギギアル	601	FALSE	FALSE	FALSE	5	
y	Tynamo		Electric		Levitate	Levitate	Levitate	275	35	55	40	45	40	60	Amorphous		190	20	70	EleFish	0.5	Slow	0.2	0.3	Shibishirasu	シビシラス	602	FALSE	FALSE	FALSE	5	
y	Eelektrik		Electric		Levitate	Levitate	Levitate	405	65	85	70	75	70	40	Amorphous		60	20	70	EleFish	0.5	Slow	1.2	22	Shibibeel	シビビール	603	FALSE	FALSE	FALSE	5	
y	Eelektross		Electric		Levitate	Levitate	Levitate	515	85	115	80	105	80	50	Amorphous		30	20	70	EleFish	0.5	Slow	2.1	80.5	Shibirudon	シビルドン	604	FALSE	FALSE	FALSE	5	
y	Elgyem		Psychic		Telepathy	Synchronize	Analytic	335	55	55	55	85	55	30	Human-Like		255	20	70	Cerebral	0.5	Medium Fast	0.5	9	Ligray	リグレー	605	FALSE	FALSE	FALSE	5	
y	Beheeyem		Psychic		Telepathy	Synchronize	Analytic	485	75	75	75	125	95	40	Human-Like		90	20	70	Cerebral	0.5	Medium Fast	1	34.5	Ohbem	オーベム	606	FALSE	FALSE	FALSE	5	
y	Litwick		Ghost	Fire	Flash Fire	Flame Body	Infiltrator	275	50	30	55	65	55	20	Amorphous		190	20	70	Candle	0.5	Medium Slow	0.3	3.1	Hitomoshi	ヒトモシ	607	FALSE	FALSE	FALSE	5	
y	Lampent		Ghost	Fire	Flash Fire	Flame Body	Infiltrator	370	60	40	60	95	60	55	Amorphous		90	20	70	Lamp	0.5	Medium Slow	0.6	13	Lampler	ランプラー	608	FALSE	FALSE	FALSE	5	
y	Chandelure		Ghost	Fire	Flash Fire	Flame Body	Infiltrator	520	60	55	90	145	90	80	Amorphous		45	20	70	Luring	0.5	Medium Slow	1	34.3	Chandela	シャンデラ	609	FALSE	FALSE	FALSE	5	
y	Axew		Dragon		Rivalry	Mold Breaker	Unnerve	320	46	87	60	30	40	57	Monster	Dragon	75	40	35	Tusk	0.5	Slow	0.6	18	Kibago	キバゴ	610	FALSE	FALSE	FALSE	5	
y	Fraxure		Dragon		Rivalry	Mold Breaker	Unnerve	410	66	117	70	40	50	67	Monster	Dragon	60	40	35	Axe Jaw	0.5	Slow	1	36	Onondo	オノンド	611	FALSE	FALSE	FALSE	5	
y	Haxorus		Dragon		Rivalry	Mold Breaker	Unnerve	540	76	147	90	60	70	97	Monster	Dragon	45	40	35	Axe Jaw	0.5	Slow	1.8	105.5	Ononokus	オノノクス	612	FALSE	FALSE	FALSE	5	
y	Cubchoo		Ice		Snow Cloak	Slush Rush	Rattled	305	55	70	40	60	40	40	Fairy		120	20	70	Chill	0.5	Medium Fast	0.5	8.5	Kumasyun	クマシュン	613	FALSE	FALSE	FALSE	5	
y	Beartic		Ice		Snow Cloak	Slush Rush	Swift Swim	505	95	130	80	70	80	50	Fairy		60	20	70	Freezing	0.5	Medium Fast	2.6	260	Tunbear	ツンベアー	614	FALSE	FALSE	FALSE	5	
y	Cryogonal		Ice		Levitate	Levitate	Levitate	515	80	50	50	95	135	105	Mineral		25	25	70	Crystallizing		Medium Fast	1.1	148	Freegeo	フリージオ	615	FALSE	FALSE	FALSE	5	
y	Shelmet		Bug		Hydration	Shell Armor	Overcoat	305	50	40	85	40	65	25	Bug		200	15	70	Snail	0.5	Medium Fast	0.4	7.7	Chobomaki	チョボマキ	616	FALSE	FALSE	FALSE	5	
y	Accelgor		Bug		Hydration	Sticky Hold	Unburden	495	80	70	40	100	60	145	Bug		75	15	70	Shell Out	0.5	Medium Fast	0.8	25.3	Agilder	アギルダー	617	FALSE	FALSE	FALSE	5	
y	Stunfisk		Ground	Electric	Static	Limber	Sand Veil	471	109	66	84	81	99	32	Water1	Amorphous	75	20	70	Trap	0.5	Medium Fast	0.7	11	Maggyo	マッギョ	618	FALSE	FALSE	FALSE	5	
	Stunfisk	Galar	Ground	Steel	Mimicry	Mimicry	Mimicry	471	109	81	99	66	84	32	Water1	Amorphous	75	20	70	Trap	0.5	Medium Fast	0.7	11	Maggyo	マッギョ	618	FALSE	FALSE	FALSE	8	
y	Mienfoo		Fighting		Inner Focus	Regenerator	Reckless	350	45	85	50	55	50	65	Field	Human-Like	180	25	70	Martial Arts	0.5	Medium Slow	0.9	20	Kojofu	コジョフー	619	FALSE	FALSE	FALSE	5	
y	Mienshao		Fighting		Inner Focus	Regenerator	Reckless	510	65	125	60	95	60	105	Field	Human-Like	45	25	70	Martial Arts	0.5	Medium Slow	1.4	35.5	Kojondo	コジョンド	620	FALSE	FALSE	FALSE	5	
y	Druddigon		Dragon		Rough Skin	Sheer Force	Mold Breaker	485	77	120	90	60	90	48	Dragon	Monster	45	30	70	Cave	0.5	Medium Fast	1.6	139	Crimgan	クリムガン	621	FALSE	FALSE	FALSE	5	
y	Golett		Ground	Ghost	Iron Fist	Klutz	No Guard	303	59	74	50	35	50	35	Mineral		190	25	70	Automaton		Medium Fast	1	92	Gobit	ゴビット	622	FALSE	FALSE	FALSE	5	
y	Golurk		Ground	Ghost	Iron Fist	Klutz	No Guard	483	89	124	80	55	80	55	Mineral		90	25	70	Automaton		Medium Fast	2.8	330	Goloog	ゴルーグ	623	FALSE	FALSE	FALSE	5	
y	Pawniard		Dark	Steel	Defiaint	Inner Focus	Pressure	340	45	85	70	40	40	60	Human-Like		120	20	35	Sharp Blade	0.5	Medium Fast	0.5	10.2	Komatana	コマタナ	624	FALSE	FALSE	FALSE	5	
y	Bisharp		Dark	Steel	Defiaint	Inner Focus	Pressure	490	65	125	100	60	70	70	Human-Like		45	20	35	Sword Blade	0.5	Medium Fast	1.6	70	Kirikizan	キリキザン	625	FALSE	FALSE	FALSE	5	
y	Bouffalant		Normal		Reckless	Sap Sipper	Soundproof	490	95	110	95	40	95	55	Field		45	20	70	Bash Buffalo	0.5	Medium Fast	1.6	94.6	Buffron	バッフロン	626	FALSE	FALSE	FALSE	5	
y	Rufflet		Normal	Flying	Keen Eye	Sheer Force	Hustle	350	70	83	50	37	50	60	Flying		190	20	70	Eaglet	1	Slow	0.5	10.5	Washibon	ワシボン	627	FALSE	FALSE	FALSE	5	
y	Braviary		Normal	Flying	Keen Eye	Sheer Force	Defiant	510	100	123	75	57	75	80	Flying		60	20	70	Valiant	1	Slow	1.5	41	Warrgle	ウォーグル	628	FALSE	FALSE	FALSE	5	
	Braviary	Hisui	Psychic	Flying	Keen Eye	Sheer Force	Tinted Lens	510	100	123	75	57	75	80	Flying		60	20	70	Valiant	1	Slow	1.7	43.4	Warrgle	ウォーグル	628	FALSE	FALSE	FALSE	5	
y	Vullaby		Dark	Flying	Big Pecks	Overcoat	Weak Armor	370	70	55	75	45	65	60	Flying		190	20	35	Diapered	0	Slow	0.5	9	Valchai	バルチャイ	629	FALSE	FALSE	FALSE	5	
y	Mandibuzz		Dark	Flying	Big Pecks	Overcoat	Weak Armor	510	110	65	105	55	95	80	Flying		60	20	35	Bone Vulture	0	Slow	1.2	39.5	Vulgina	バルジーナ	630	FALSE	FALSE	FALSE	5	
y	Heatmor		Fire		Gluttony	Flash Fire	White Smoke	484	85	97	66	105	66	65	Field		90	20	70	Anteater	0.5	Medium Fast	1.4	58	Kuitaran	クイタラン	631	FALSE	FALSE	FALSE	5	
y	Durant		Bug	Steel	Swarm	Hustle	Truant	484	58	109	112	48	48	109	Bug		90	20	70	Iron Ant	0.5	Medium Fast	0.3	33	Aiant	アイアント	632	FALSE	FALSE	FALSE	5	
y	Deino		Dark	Dragon	Hustle	Hustle	Hustle	300	52	65	50	45	50	38	Dragon		45	40	35	Irate	0.5	Slow	0.8	17.3	Monozu	モノズ	633	FALSE	FALSE	FALSE	5	
y	Zweilous		Dark	Dragon	Hustle	Hustle	Hustle	420	72	85	70	65	70	58	Dragon		45	40	35	Hostile	0.5	Slow	1.4	0.5	Dihead	ジヘッド	634	FALSE	FALSE	FALSE	5	
y	Hydreigon		Dark	Dragon	Levitate	Levitate	Levitate	600	92	105	90	125	90	98	Dragon		45	40	35	Brutal	0.5	Slow	1.8	160	Sazandora	サザンドラ	635	FALSE	FALSE	FALSE	5	
y	Larvesta		Bug	Fire	Flame Body	Flame Body	Swarm	360	55	85	55	50	55	60	Bug		45	40	70	Torch	0.5	Slow	1.1	28.8	Merlarva	メラルバ	636	FALSE	FALSE	FALSE	5	
y	Volcarona		Bug	Fire	Flame Body	Flame Body	Swarm	550	85	60	65	135	105	100	Bug		15	40	70	Sun	0.5	Slow	1.6	46	Ulgamoth	ウルガモス	637	FALSE	FALSE	FALSE	5	
y	Cobalion		Steel	Fighting	Justified	Justified	Justified	580	91	90	129	90	72	108	NoEggsDiscovered		3	80	35	Iron Will		Slow	2.1	20.5	Cobalon	コバルオン	638	TRUE	FALSE	FALSE	5	
y	Terrakion		Rock	Fighting	Justified	Justified	Justified	580	91	129	90	72	90	108	NoEggsDiscovered		3	80	35	Cavern		Slow	1.9	260	Terrakion	テラキオン	639	TRUE	FALSE	FALSE	5	
y	Virizion		Grass	Fighting	Justified	Justified	Justified	580	91	90	72	90	129	108	NoEggsDiscovered		3	80	35	Grassland		Slow	2	200	Virizion	ビリジオン	640	TRUE	FALSE	FALSE	5	
y	Tornadus	Incarnate	Flying		Prankster	Prankster	Defiant	580	79	115	70	125	80	111	NoEggsDiscovered		3	120	90	Cyclone	1	Slow	1.5	63	Tornelos (keshin Forme)	トルネロス	641	TRUE	FALSE	FALSE	5	
	Tornadus	Therian	Flying		Regenerator	Regenerator	Regenerator	580	79	100	80	110	90	121	NoEggsDiscovered		3	120	90	Cyclone	1	Slow	1.4	63	Tornelos (keshin Forme)	トルネロス	641	TRUE	FALSE	FALSE	5	
y	Thundurus	Incarnate	Electric	Flying	Prankster	Prankster	Defiant	580	79	115	70	125	80	111	NoEggsDiscovered		3	120	90	Bolt Strike	1	Slow	1.5	61	Voltolos (keshin Forme)	ボルトロス	642	TRUE	FALSE	FALSE	5	
	Thundurus	Therian	Electric	Flying	Volt Absorb	Volt Absorb	Volt Absorb	580	79	105	70	145	80	101	NoEggsDiscovered		3	120	90	Bolt Strike	1	Slow	3	61	Voltolos (keshin Forme)	ボルトロス	642	TRUE	FALSE	FALSE	5	
y	Reshiram		Dragon	Fire	Turboblaze	Turboblaze	Turboblaze	680	100	120	100	150	120	90	NoEggsDiscovered		3	120	0	Vast White		Slow	3.2	330	Reshiram	レシラム	643	TRUE	FALSE	FALSE	5	
y	Zekrom		Dragon	Electric	Teravolt	Teravolt	Teravolt	680	100	150	120	120	100	90	NoEggsDiscovered		3	120	0	Deep Black		Slow	2.9	345	Zekrom	ゼクロム	644	TRUE	FALSE	FALSE	5	
y	Landorus	Incarnate	Ground	Flying	Sand Force	Sand Force	Sheer Force	600	89	125	90	115	80	101	NoEggsDiscovered		3	120	90	Abundance	1	Slow	1.5	68	Landlos (Keshin Forme)	ランドロス	645	TRUE	FALSE	FALSE	5	
	Landorus	Therian	Ground	Flying	Intimidate	Intimidate	Intimidate	600	89	145	90	105	80	91	NoEggsDiscovered		3	120	90	Abundance	1	Slow	1.3	68	Landlos (Keshin Forme)	ランドロス	645	TRUE	FALSE	FALSE	5	
y	Kyurem		Dragon	Ice	Pressure	Pressure	Pressure	660	125	130	90	130	90	95	NoEggsDiscovered		3	120	0	Boundary		Slow	3	325	Kyurem	キュレム	646	TRUE	FALSE	FALSE	5	
	Kyurem	White	Dragon	Ice	Turboblaze	Turboblaze	Turboblaze	700	125	120	90	170	100	95	NoEggsDiscovered		3	120	0	Boundary		Slow	3.6	325	Kyurem	キュレム	646	TRUE	FALSE	FALSE	5	
	Kyurem	Black	Dragon	Ice	Teravolt	Teravolt	Teravolt	700	125	170	100	120	90	95	NoEggsDiscovered		3	120	0	Boundary		Slow	3.3	325	Kyurem	キュレム	646	TRUE	FALSE	FALSE	5	
y	Keldeo		Water	Fighting	Justified	Justified	Justified	580	91	72	90	129	90	108	NoEggsDiscovered		3	80	35	Colt		Slow	1.4	48.5	Keldeo (Itsumo no Sugata)	ケルディオ	647	FALSE	TRUE	FALSE	5	
	Keldeo	Resolute	Water	Fighting	Justified	Justified	Justified	580	91	72	90	129	90	108	NoEggsDiscovered		3	80	35	Colt		Slow	1.4	48.5	Keldeo (Itsumo no Sugata)	ケルディオ	647	FALSE	TRUE	FALSE	5	
y	Meloetta	Aria	Normal	Psychic	Serene Grace	Serene Grace	Serene Grace	600	100	77	77	128	128	90	NoEggsDiscovered		3	120	100	Melody		Slow	0.6	6.5	Meloetta (step Forme)	メロエッタ	648	FALSE	TRUE	FALSE	5	
	Meloetta	Pirouette	Normal	Fighting	Serene Grace	Serene Grace	Serene Grace	600	100	128	90	77	77	128	NoEggsDiscovered		3	120	100	Melody		Slow	0.6	6.5	Meloetta (step Forme)	メロエッタ	648	FALSE	TRUE	FALSE	5	
y	Genesect		Bug	Steel	Download	Download	Download	600	71	120	95	120	95	99	NoEggsDiscovered		3	120	0	Paleozoic		Slow	1.5	82.5	Kenesekuto	ゲノセクト	649	FALSE	TRUE	FALSE	5	
	Genesect	Burn	Bug	Steel	Download	Download	Download	600	71	120	95	120	95	99	NoEggsDiscovered		3	120	0	Paleozoic		Slow	1.5	82.5	Kenesekuto	ゲノセクト	649	FALSE	TRUE	FALSE	5	
	Genesect	Chill	Bug	Steel	Download	Download	Download	600	71	120	95	120	95	99	NoEggsDiscovered		3	120	0	Paleozoic		Slow	1.5	82.5	Kenesekuto	ゲノセクト	649	FALSE	TRUE	FALSE	5	
	Genesect	Douse	Bug	Steel	Download	Download	Download	600	71	120	95	120	95	99	NoEggsDiscovered		3	120	0	Paleozoic		Slow	1.5	82.5	Kenesekuto	ゲノセクト	649	FALSE	TRUE	FALSE	5	
	Genesect	Shock	Bug	Steel	Download	Download	Download	600	71	120	95	120	95	99	NoEggsDiscovered		3	120	0	Paleozoic		Slow	1.5	82.5	Kenesekuto	ゲノセクト	649	FALSE	TRUE	FALSE	5	
y	Chespin		Grass		Overgrow	Overgrow	Bulletproof	313	56	61	65	48	45	38	Field		45	20	70	Spiky Nut	0.875	Medium Slow	0.4	9	Harimaron	ハリマロン	650	FALSE	FALSE	FALSE	6	
y	Quilladin		Grass		Overgrow	Overgrow	Bulletproof	405	61	78	95	56	58	57	Field		45	20	70	Spiny Armor	0.875	Medium Slow	0.7	29	Hariborg	ハリボーグ	651	FALSE	FALSE	FALSE	6	
y	Chesnaught		Grass	Fighting	Overgrow	Overgrow	Bulletproof	530	88	107	122	74	75	64	Field		45	20	70	Spiny Armor	0.875	Medium Slow	1.6	90	Brigarron	ブリガロン	652	FALSE	FALSE	FALSE	6	
y	Fennekin		Fire		Blaze	Blaze	Magician	307	40	45	40	62	60	60	Field		45	20	70	Fox	0.875	Medium Slow	0.4	9.4	Fokko	フォッコ	653	FALSE	FALSE	FALSE	6	
y	Braixen		Fire		Blaze	Blaze	Magician	409	59	59	58	90	70	73	Field		45	20	70	Fox	0.875	Medium Slow	1	14.5	Tairenar	テールナー	654	FALSE	FALSE	FALSE	6	
y	Delphox		Fire	Psychic	Blaze	Blaze	Magician	534	75	69	72	114	100	104	Field		45	20	70	Fox	0.875	Medium Slow	1.5	39	Mahoxy	マフォクシー	655	FALSE	FALSE	FALSE	6	
y	Froakie		Water		Torrent	Torrent	Protean	314	41	56	40	62	44	71	Water1		45	20	70	Bubble Frog	0.875	Medium Slow	0.3	7	Keromatsu	ケロマツ	656	FALSE	FALSE	FALSE	6	
y	Frogadier		Water		Torrent	Torrent	Protean	405	54	63	52	83	56	97	Water1		45	20	70	Bubble Frog	0.875	Medium Slow	0.6	10.9	Gekogashira	ゲコガシラ	657	FALSE	FALSE	FALSE	6	
y	Greninja		Water	Dark	Torrent	Torrent	Protean	530	72	95	67	103	71	122	Water1		45	20	70	Ninja	0.875	Medium Slow	1.5	40	Gekkouga	ゲッコウガ	658	FALSE	FALSE	FALSE	6	
	Greninja	Ash	Water	Dark	Battle Bond	Battle Bond	Battle Bond	640	72	145	67	153	71	132	Water1		45	20	70	Ninja	0.875	Medium Slow	1.5	40	Gekkouga	ゲッコウガ	658	FALSE	FALSE	FALSE	6	
y	Bunnelby		Normal		Pickup	Cheek Pouch	Huge Power	237	38	36	38	32	36	57	Field		255	15	70	Digging	0.5	Medium Fast	0.4	5	Horubee	ホルビー	659	FALSE	FALSE	FALSE	6	
